omega_rad_s,freq_hz,Magnitude_raw,Magnitude_smooth,Phase_raw_rad,Phase_smooth_rad,Magnitude_dB,Phase_deg,Real_part,Imag_part,actual_freq_hz,adc_sample_rate_hz,clip_flags,dac_sample_rate_hz,input_dc_v,input_max_code,input_min_code,input_pp_v,input_rms_v,magnitude_repeat_span_db,output_dc_v,output_max_code,output_min_code,output_pp_v,output_rms_v,phase_repeat_span_rad,valid_capture_count
52799.878906,8403.361722543395,0.006653,0.006933599999999998,-4.932,-4.9964,-43.18082432888394,-286.27263275916454,0.0019428517655148744,0.006655834731815064,8403.361328,134493.65625,0.0,1000000.0,1.647,2792.0,1295.0,1.202,0.424,0.607,1.638,2048.0,2007.0,0.021,0.003,0.059,3.0
53417.089844,8501.59389425648,0.007233,0.006811599999999999,-5.209,-5.050600000000001,-43.33501726378741,-289.37806400877366,0.0022600888103981504,0.0064257212147052455,8501.59375,136000.0,0.0,1000000.0,1.647,2816.0,1301.0,1.198,0.424,4.386,1.639,2049.0,2017.0,0.019,0.003,0.476,3.0
54048.90625,8602.150598397937,0.006683,0.006683400000000001,-4.965,-5.0732,-43.5000509134107,-290.6729486257692,0.0023594617414709326,0.006253061318309214,8602.150391,137651.828125,0.0,1000000.0,1.648,2816.0,1297.0,1.204,0.424,0.676,1.64,2045.0,2013.0,0.022,0.003,0.083,3.0
54636.398438,8695.65288414601,0.006592,0.0065858,-5.115,-5.1108,-43.627829244772684,-292.8272699354612,0.0025549894517197438,0.006069990983650704,8695.652344,139116.203125,0.0,1000000.0,1.648,2791.0,1298.0,1.183,0.424,0.745,1.639,2051.0,2014.0,0.023,0.004,0.128,3.0
55277.292969,8797.654416755222,0.006256,0.0063538000000000015,-5.145,-5.0918,-43.939329193587575,-291.7386501247126,0.0023532787621477367,0.005901936420161135,8797.654297,140728.484375,0.0,1000000.0,1.647,2784.0,1304.0,1.189,0.424,0.287,1.638,2048.0,2018.0,0.019,0.003,0.089,3.0
55933.402344,8902.077466995406,0.006165,0.006244000000000001,-5.12,-5.1484,-44.0907421121924,-294.981591245153,0.0026370100954370983,0.00565983336826826,8902.077148,142378.5625,0.0,1000000.0,1.648,2816.0,1291.0,1.203,0.424,0.72,1.639,2049.0,2013.0,0.025,0.004,0.039,3.0
56548.667969,9000.00003252868,0.006073,0.0061402,-5.114,-5.1618,-44.23634965378326,-295.74935469062837,0.002667518480946032,0.0055304973730950615,9000.0,143945.8125,0.0,1000000.0,1.647,2816.0,1298.0,1.2,0.424,1.084,1.639,2052.0,2016.0,0.025,0.003,0.079,3.0
57177.625,9100.101653004733,0.006134,0.0061342,-5.248,-5.1768,-44.244841366938985,-296.60879138332456,0.0027474853627883614,0.00548449941391771,9100.101563,145547.9375,0.0,1000000.0,1.647,2792.0,1299.0,1.196,0.424,0.33,1.638,2049.0,2015.0,0.019,0.003,0.115,3.0
57820.726563,9202.454445666306,0.006073,0.0060608,-5.182,-5.209000000000001,-44.349400940256785,-298.4537154836459,0.0028876601662014573,0.00532866919638791,9202.454102,147186.140625,0.0,1000000.0,1.648,2800.0,1293.0,1.203,0.424,1.214,1.64,2051.0,2013.0,0.027,0.003,0.05,3.0
58418.046875,9297.5209259303,0.006226,0.0059936,-5.22,-5.255800000000001,-44.44624488609713,-301.13515796485814,0.0030990427613135,0.005130221722650046,9297.521484,148731.40625,0.0,1000000.0,1.648,2792.0,1298.0,1.203,0.424,0.965,1.64,2051.0,2013.0,0.027,0.003,0.056,3.0
59089.519531,9404.389118283743,0.005798,0.005908200000000001,-5.281,-5.2526,-44.57089623393764,-300.9518114704162,0.0030386875431913716,0.005066873321374198,9404.388672,150442.484375,0.0,1000000.0,1.647,2787.0,1302.0,1.193,0.424,0.54,1.638,2043.0,2015.0,0.022,0.003,0.1,3.0
59713.488281,9503.696829181114,0.005737,0.0058288,-5.348,-5.289600000000001,-44.68841692204318,-303.0717553124003,0.0031807116381951193,0.004884463421364738,9503.696289,152057.25,0.0,1000000.0,1.647,2816.0,1296.0,1.197,0.424,0.529,1.639,2049.0,2015.0,0.027,0.004,0.011,3.0
60286.429688,9594.883286207189,0.005707,0.005706600000000001,-5.232,-5.331600000000001,-44.87245135883661,-305.4781780519498,0.003312069812825391,0.004647093405018968,9594.882813,153568.203125,0.0,1000000.0,1.648,2786.0,1306.0,1.19,0.424,0.218,1.64,2048.0,2014.0,0.025,0.003,0.118,3.0
60936.0625,9698.275559431679,0.005676,0.005676199999999999,-5.367,-5.3596,-44.918846212965924,-307.08245987831606,0.0034225430808203154,0.00452829386192294,9698.275391,155109.484375,0.0,1000000.0,1.647,2791.0,1296.0,1.201,0.424,0.621,1.639,2051.0,2015.0,0.019,0.003,0.11,3.0
61599.859375,9803.922113296881,0.005615,0.0056152,-5.43,-5.3708,-45.012695411916866,-307.72417260886255,0.0034357207435254168,0.004441429275864826,9803.921875,156826.5625,0.0,1000000.0,1.647,2792.0,1297.0,1.203,0.424,0.789,1.639,2051.0,2016.0,0.02,0.003,0.079,3.0
62209.757813,9900.990464488606,0.005646,0.0056029999999999995,-5.421,-5.420800000000001,-45.03158755064863,-310.5889615845167,0.003645468272119425,0.004254899537823497,9900.990234,158434.296875,0.0,1000000.0,1.647,2790.0,1298.0,1.199,0.424,1.108,1.639,2048.0,2017.0,0.02,0.003,0.057,3.0
62831.855469,10000.000381526888,0.005432,0.0056214,-5.404,-5.470000000000001,-45.003110213329904,-313.40791393656036,0.0038629578464979145,0.004083833326199809,10000.0,159924.734375,0.0,1000000.0,1.648,2800.0,1300.0,1.202,0.424,1.0,1.64,2051.0,2014.0,0.027,0.003,0.056,3.0
63466.519531,10101.010304196969,0.005646,0.0057008,-5.482,-5.493200000000001,-44.881283899861195,-314.73717602126385,0.00401254087481729,0.004049522980292926,10101.009766,161596.953125,0.0,1000000.0,1.648,2816.0,1299.0,1.199,0.424,0.697,1.639,2052.0,2017.0,0.022,0.003,0.049,3.0
64114.140625,10204.08240255765,0.005768,0.005743400000000001,-5.613,-5.505800000000001,-44.816618723154946,-315.4591028431287,0.004093608151532152,0.004028525271325666,10204.082031,163304.515625,0.0,1000000.0,1.648,2781.0,1306.0,1.189,0.426,0.237,1.639,2050.0,2019.0,0.022,0.003,0.099,3.0
64708.398438,10298.66147096758,0.006012,0.005847200000000001,-5.546,-5.527800000000001,-44.66104102248167,-316.7196099924165,0.004256805117697777,0.004008660378473342,10298.661133,164728.6875,0.0,1000000.0,1.647,2789.0,1301.0,1.196,0.424,1.654,1.639,2050.0,2016.0,0.024,0.004,0.097,3.0
65313.78125,10395.011137960251,0.005859,0.005810600000000003,-5.484,-5.549,-44.71558040474016,-317.93428051809383,0.004313654806640205,0.0038930007152773406,10395.010742,166340.515625,0.0,1000000.0,1.647,2789.0,1297.0,1.201,0.424,1.024,1.639,2050.0,2011.0,0.025,0.004,0.07,3.0
65999.851563,10504.202619582806,0.005951,0.005761800000000002,-5.514,-5.570800000000001,-44.78883641505122,-319.1833285114791,0.004360558451327954,0.0037661477974918057,10504.202148,168150.34375,0.0,1000000.0,1.648,2790.0,1298.0,1.195,0.424,0.572,1.64,2049.0,2014.0,0.027,0.003,0.091,3.0
66629.75,10604.454069477213,0.005463,0.005670200000000001,-5.588,-5.590200000000001,-44.9280324469584,-320.29486663403287,0.004362324834811432,0.0036223321321473857,10604.454102,169660.671875,0.0,1000000.0,1.648,2790.0,1293.0,1.193,0.424,1.212,1.639,2052.0,2016.0,0.027,0.004,0.01,3.0
67199.84375,10695.18730781551,0.005524,0.005652000000000002,-5.722,-5.6088000000000005,-44.955956936469576,-321.36056813297614,0.004414725899669239,0.0035292066007517396,10695.188477,171198.390625,0.0,1000000.0,1.647,2788.0,1299.0,1.193,0.424,0.348,1.638,2048.0,2019.0,0.021,0.003,0.139,3.0
67826.335938,10794.896636344167,0.005554,0.005603200000000001,-5.643,-5.6488000000000005,-45.031277511932956,-323.6523993134995,0.004513019927083559,0.0033209187550656393,10794.896484,172764.234375,0.0,1000000.0,1.648,2800.0,1296.0,1.204,0.424,1.043,1.638,2052.0,2016.0,0.021,0.003,0.026,3.0
68498.554688,10901.883573245721,0.005768,0.005645799999999999,-5.577,-5.668200000000001,-44.96549021218026,-324.76393743605325,0.004611387386296838,0.003257324671183763,10901.882813,174358.96875,0.0,1000000.0,1.648,2816.0,1297.0,1.205,0.424,0.952,1.64,2045.0,2013.0,0.021,0.003,0.076,3.0
69115.039063,11000.00010886589,0.005707,0.005627400000000001,-5.714,-5.6892,-44.99384427513725,-325.96714880582795,0.004663521013844699,0.003149476545940439,11000.0,175983.4375,0.0,1000000.0,1.647,2790.0,1298.0,1.201,0.424,0.69,1.638,2043.0,2013.0,0.023,0.003,0.097,3.0
69742.726563,11099.899677207883,0.005676,0.0056458,-5.685,-5.6874,-44.965490212180256,-325.8640164027044,0.004673074232745601,0.0031681911014408712,11099.899414,177638.453125,0.0,1000000.0,1.647,2788.0,1299.0,1.197,0.424,1.998,1.639,2049.0,2018.0,0.023,0.003,0.157,3.0
70381.914063,11201.629527395435,0.005432,0.005584800000000001,-5.827,-5.7092,-45.05984750003328,-327.1130643960896,0.004689800591001245,0.0030324513939458905,11201.628906,179135.9375,0.0,1000000.0,1.647,2792.0,1299.0,1.2,0.424,0.99,1.639,2050.0,2015.0,0.022,0.003,0.246,3.0
71032.929688,11305.241882144244,0.005646,0.0055542000000000005,-5.634,-5.7258,-45.107569717741434,-328.0641743360067,0.004713522408675748,0.0029380000243212348,11305.241211,180851.0625,0.0,1000000.0,1.648,2790.0,1296.0,1.203,0.424,2.755,1.638,2051.0,2014.0,0.023,0.003,0.134,3.0
71621.804688,11398.964249257484,0.005463,0.005590800000000002,-5.686,-5.7444,-45.05052087008308,-329.1298758349501,0.004798765708554173,0.002868604593596787,11398.963867,182403.4375,0.0,1000000.0,1.647,2791.0,1292.0,1.202,0.424,0.234,1.639,2049.0,2016.0,0.022,0.003,0.01,3.0
72220.523438,11494.253297841784,0.005554,0.005615200000000002,-5.797,-5.7338,-45.01269541191686,-328.5225405721114,0.004788898911086064,0.002932050180232039,11494.25293,183982.6875,0.0,1000000.0,1.647,2790.0,1296.0,1.2,0.424,0.366,1.638,2048.0,2016.0,0.02,0.003,0.166,3.0
72906.171875,11603.377635813566,0.005859,0.005548000000000001,-5.778,-5.768599999999999,-45.11727095197506,-330.51643369916667,0.004829516790801563,0.002730580811359698,11603.375977,185589.515625,0.0,1000000.0,1.647,2784.0,1303.0,1.192,0.424,1.033,1.638,2049.0,2016.0,0.021,0.003,0.062,3.0
73526.640625,11702.128304410115,0.005554,0.0055358000000000004,-5.774,-5.791600000000001,-45.13639217328537,-331.83423662796764,0.0048802819164709835,0.002613030817990158,11702.12793,187224.671875,0.0,1000000.0,1.648,2791.0,1298.0,1.196,0.424,0.707,1.638,2042.0,2017.0,0.018,0.003,0.072,3.0
74137.882813,11799.410520056621,0.00531,0.0055602,-5.808,-5.817,-45.09819173190486,-333.28954942759987,0.0049668678279492446,0.0024992094789518457,11799.410156,188888.890625,0.0,1000000.0,1.647,2790.0,1297.0,1.198,0.424,0.735,1.638,2042.0,2015.0,0.018,0.003,0.037,3.0
74799.828125,11904.762388517927,0.005402,0.005481000000000001,-5.801,-5.830800000000001,-45.22280395855599,-334.08023118488046,0.00492964985082521,0.002395811626204987,11904.761719,190369.546875,0.0,1000000.0,1.647,2789.0,1297.0,1.199,0.424,0.704,1.639,2050.0,2017.0,0.022,0.003,0.065,3.0
75398.226563,12000.000457864096,0.005676,0.0055054,-5.924,-5.824000000000002,-45.184222429460235,-333.69061988419156,0.004935116982962162,0.0024400921139330887,12000.0,192090.390625,0.0,1000000.0,1.647,2789.0,1299.0,1.195,0.424,1.026,1.638,2050.0,2015.0,0.017,0.003,0.166,3.0
76006.28125,12096.775366970342,0.005463,0.0056213999999999995,-5.847,-5.854200000000001,-45.003110213329904,-335.42095242548663,0.0051120352630055306,0.0023382115878996,12096.774414,193621.875,0.0,1000000.0,1.647,2791.0,1294.0,1.203,0.424,0.514,1.639,2048.0,2016.0,0.022,0.004,0.013,3.0
76624.210938,12195.121931298776,0.005676,0.005584799999999998,-5.74,-5.884400000000001,-45.059847500033285,-337.1512849667817,0.005146579386331982,0.002168573646474267,12195.12207,195177.953125,0.0,1000000.0,1.648,2792.0,1299.0,1.195,0.421,1.26,1.64,2051.0,2011.0,0.032,0.003,0.042,3.0
77252.28125,12295.082426062843,0.00589,0.005633599999999998,-5.959,-5.856000000000002,-44.98427984547782,-335.52408482861017,0.005127339413327194,0.0023340607319736824,12295.082031,196759.265625,0.0,1000000.0,1.647,2792.0,1291.0,1.203,0.424,0.317,1.638,2048.0,2018.0,0.019,0.003,0.114,3.0
77890.726563,12396.694153520646,0.005219,0.005566399999999998,-5.952,-5.8894,-45.08851177192973,-337.43776386434706,0.005140366152427554,0.0021357539134874907,12396.694336,198366.390625,0.0,1000000.0,1.648,2784.0,1302.0,1.19,0.423,0.855,1.639,2048.0,2015.0,0.023,0.003,0.098,3.0
78539.820313,12500.0006323632,0.00592,0.0056273999999999985,-5.782,-5.906000000000001,-44.993844275137256,-338.3888738042642,0.005231821819712449,0.00207260010778266,12500.0,200000.0,0.0,1000000.0,1.647,2791.0,1297.0,1.202,0.424,0.507,1.638,2042.0,2014.0,0.019,0.003,0.168,3.0
79199.820313,12605.042894803852,0.005127,0.005584599999999998,-6.014,-5.9056,-45.06015856023845,-338.36595549245897,0.005191207296452054,0.002058913297169877,12605.041992,201660.734375,0.0,1000000.0,1.647,2792.0,1298.0,1.203,0.424,0.308,1.64,2048.0,2012.0,0.027,0.003,0.207,3.0
79767.0,12695.312345611215,0.005981,0.005669999999999998,-5.823,-5.893200000000001,-44.92833882214187,-337.6554878264968,0.00524426604167231,0.002155591260921844,12695.311523,203106.34375,0.0,1000000.0,1.648,2790.0,1297.0,1.198,0.424,0.739,1.639,2048.0,2015.0,0.022,0.003,0.154,3.0
80395.085938,12795.275327330426,0.005676,0.005639599999999999,-5.957,-5.913200000000001,-44.975033962720595,-338.80140341675843,0.005257983261756377,0.002039289135725916,12795.275391,204819.28125,0.0,1000000.0,1.647,2790.0,1296.0,1.202,0.424,0.336,1.638,2041.0,2011.0,0.018,0.003,0.097,3.0
81033.148438,12896.826128206998,0.005646,0.0057312,-5.89,-5.8794,-44.83508871662125,-336.86480606921623,0.005270298791591597,0.0022518001881490636,12896.825195,206310.671875,0.0,1000000.0,1.647,2816.0,1297.0,1.202,0.424,0.364,1.638,2048.0,2020.0,0.016,0.003,0.05,3.0
81681.414063,13000.000806862305,0.005768,0.005652000000000001,-5.882,-5.8738,-44.955956936469576,-336.5439497039429,0.005184950777168724,0.002249753194983275,13000.0,208078.34375,0.0,1000000.0,1.647,2782.0,1304.0,1.189,0.424,0.73,1.639,2050.0,2018.0,0.019,0.003,0.072,3.0
82340.132813,13104.83915203212,0.005585,0.005682600000000002,-5.845,-5.8660000000000005,-44.90905826008952,-336.09704262374095,0.005195220685874592,0.002302525740368772,13104.838867,209617.75,0.0,1000000.0,1.648,2816.0,1307.0,1.192,0.424,1.238,1.64,2051.0,2013.0,0.027,0.003,0.056,3.0
82925.289063,13197.969661700738,0.005585,0.005694800000000003,-5.795,-5.8831999999999995,-44.890430472686525,-337.0825300313659,0.005245290731755345,0.0022175825079039355,13197.969727,211180.125,0.0,1000000.0,1.647,2816.0,1298.0,1.202,0.424,0.248,1.638,2042.0,2014.0,0.019,0.003,0.159,3.0
83604.3125,13306.039598174535,0.005829,0.005682600000000003,-5.918,-5.8906,-44.90905826008952,-337.5065187997627,0.005250285215732676,0.0021740395381544737,13306.039063,212765.953125,0.0,1000000.0,1.648,2790.0,1297.0,1.198,0.424,0.954,1.64,2045.0,2013.0,0.02,0.003,0.038,3.0
84207.640625,13402.062251574649,0.005707,0.005731400000000002,-5.976,-5.8999999999999995,-44.83478561297499,-338.04509912718567,0.005315749877966367,0.00214283671680802,13402.061523,214375.78125,0.0,1000000.0,1.647,2791.0,1297.0,1.201,0.424,0.273,1.639,2049.0,2013.0,0.023,0.003,0.072,3.0
84819.742188,13499.481241000374,0.005707,0.005804600000000002,-5.919,-5.951,-44.72455405004353,-340.96718388235286,0.005487273846210592,0.0018929360519291823,13499.480469,216010.171875,0.0,1000000.0,1.648,2800.0,1295.0,1.204,0.424,1.116,1.64,2048.0,2012.0,0.024,0.003,0.124,3.0
85440.804688,13598.326407844384,0.005829,0.005786200000000002,-5.892,-5.964,-44.75213118080107,-341.712029016023,0.005493947012293395,0.0018156697568975752,13598.326172,217669.65625,0.0,1000000.0,1.647,2792.0,1297.0,1.198,0.424,1.14,1.639,2049.0,2011.0,0.022,0.003,0.024,3.0
86071.03125,13698.630080454495,0.005951,0.00578,-6.05,-5.9742,-44.76144323158942,-342.2964459670564,0.005506274345789447,0.001757652647396807,13698.629883,219072.171875,0.0,1000000.0,1.647,2787.0,1300.0,1.198,0.424,0.793,1.639,2051.0,2015.0,0.023,0.004,0.147,3.0
86750.09375,13806.706233997837,0.005737,0.0056946,-5.983,-5.9716000000000005,-44.8907355243886,-342.1474769403224,0.0054203979586055495,0.00174578209703983,13806.706055,220779.21875,0.0,1000000.0,1.648,2790.0,1297.0,1.198,0.424,0.4,1.638,2042.0,2015.0,0.019,0.003,0.06,3.0
87353.125,13902.68163827422,0.005676,0.005737199999999999,-6.027,-6.000000000000001,-44.82600020513172,-343.774677078494,0.00550868896857048,0.0016030625962668724,13902.681641,222513.09375,0.0,1000000.0,1.648,2790.0,1298.0,1.199,0.424,0.545,1.639,2051.0,2019.0,0.022,0.003,0.034,3.0
87964.59375,13999.999912382942,0.00528,0.005706599999999999,-5.906,-5.9874,-44.872451358836614,-343.0527502566291,0.005458782490429874,0.0016634233622791897,14000.0,223978.921875,0.0,1000000.0,1.648,2793.0,1294.0,1.204,0.424,0.777,1.64,2048.0,2017.0,0.025,0.003,0.126,3.0
88584.6875,14098.690897875833,0.006042,0.0057006,-6.034,-5.9888,-44.881588630495635,-343.13296434794745,0.005455364048706887,0.0016540385291994872,14098.69043,225464.1875,0.0,1000000.0,1.647,2791.0,1298.0,1.202,0.424,0.856,1.639,2053.0,2014.0,0.024,0.003,0.019,3.0
89213.585938,14198.783192986306,0.005798,0.005700599999999999,-5.987,-5.972600000000001,-44.881588630495635,-342.20477271983555,0.0054278539593354234,0.0017421945230446457,14198.783203,227272.734375,0.0,1000000.0,1.648,2788.0,1301.0,1.196,0.424,0.803,1.638,2042.0,2014.0,0.019,0.003,0.06,3.0
89851.476563,14300.306639107033,0.005707,0.005810400000000001,-5.99,-5.9982000000000015,-44.715879376933216,-343.67154467537046,0.0055760420687375025,0.001633555327397762,14300.306641,228802.15625,0.0,1000000.0,1.648,2792.0,1295.0,1.202,0.424,0.89,1.64,2051.0,2011.0,0.026,0.003,0.086,3.0
90498.554688,14403.29232126742,0.005676,0.005664000000000001,-5.946,-5.984800000000002,-44.93753510636574,-342.9037812298952,0.00541372153488447,0.0016650871276687443,14403.291992,230352.296875,0.0,1000000.0,1.647,2790.0,1298.0,1.199,0.424,0.471,1.639,2049.0,2015.0,0.026,0.003,0.091,3.0
91060.664063,14492.754806856965,0.005829,0.005615200000000001,-6.034,-5.991,-45.012695411916866,-343.2590150628762,0.005377209262851383,0.0016174336411442951,14492.753906,231923.609375,0.0,1000000.0,1.648,2790.0,1300.0,1.198,0.424,0.322,1.639,2052.0,2014.0,0.023,0.003,0.115,3.0
91725.335938,14598.540621297374,0.00531,0.0056274,-5.967,-5.9964,-44.993844275137256,-343.56841227224686,0.005397566692232976,0.0015918242876954646,14598.540039,233516.484375,0.0,1000000.0,1.648,2816.0,1292.0,1.201,0.424,1.253,1.639,2051.0,2021.0,0.022,0.003,0.059,3.0
92399.789063,14705.8831700249,0.005554,0.005609200000000002,-6.018,-6.0384,-45.02198149273941,-345.9748350117963,0.005441986257481449,0.0013593786129636866,14705.882813,235131.390625,0.0,1000000.0,1.648,2791.0,1298.0,1.199,0.424,0.141,1.64,2052.0,2019.0,0.023,0.003,0.136,3.0
92946.53125,14792.899891682822,0.005768,0.0056274,-6.017,-6.058000000000001,-44.993844275137256,-347.09783229025277,0.005485323609153553,0.0012565252336752479,14792.899414,236768.796875,0.0,1000000.0,1.647,2785.0,1304.0,1.188,0.424,0.277,1.639,2053.0,2007.0,0.032,0.004,0.07,3.0
93592.632813,14895.730149173673,0.005585,0.005810600000000001,-6.156,-6.077,-44.71558040474016,-348.1864521010013,0.0056875257231929445,0.0011895896384966464,14895.728516,238429.171875,0.0,1000000.0,1.647,2816.0,1302.0,1.195,0.424,0.641,1.638,2048.0,2017.0,0.022,0.003,0.108,3.0
94247.78125,15000.00026138115,0.00592,0.005792400000000001,-6.132,-6.0872,-44.74282910267366,-348.7708690520347,0.005681511880400098,0.0011279718581917555,15000.0,240112.984375,0.0,1000000.0,1.648,2792.0,1297.0,1.203,0.424,0.9,1.639,2050.0,2014.0,0.023,0.004,0.094,3.0
94912.171875,15105.741313493814,0.006226,0.005819796189663625,-6.062,-6.132200000000001,-44.70184448313387,-351.3491791301235,0.005753586437529716,0.0008753689479855714,15105.740234,241820.765625,0.0,1000000.0,1.648,2791.0,1298.0,1.202,0.425,1.72,1.64,2053.0,2012.0,0.031,0.003,0.061,3.0
95489.140625,15197.568742065867,0.005463,0.005880796189663624,-6.069,-6.1154,-44.611277433004076,-350.38661003430366,0.005798212383176049,0.0009820880734160895,15197.568359,243204.578125,0.0,1000000.0,1.648,2816.0,1298.0,1.202,0.423,0.551,1.64,2048.0,2013.0,0.023,0.003,0.176,3.0
96171.203125,15306.122360438483,0.007294,0.005923596189663625,-6.242,-6.1042000000000005,-44.54829109814908,-349.74489730375717,0.0058289658300551455,0.0010545848331200958,15306.12207,244956.765625,0.0,1000000.0,1.647,2791.0,1297.0,1.203,0.424,2.814,1.638,2042.0,2015.0,0.022,0.003,0.116,3.0
96763.640625,15400.411717036488,0.00589,0.005850196189663625,-6.072,-6.085400000000001,-44.656591387212394,-348.6677366489112,0.005736141732818823,0.0011495535996938438,15400.411133,246376.8125,0.0,1000000.0,1.647,2788.0,1298.0,1.198,0.424,0.713,1.638,2043.0,2014.0,0.02,0.003,0.054,3.0
97363.414063,15495.868624429408,0.006134,0.006008796189663625,-6.076,-6.078800000000001,-44.424250528507265,-348.2895845041249,0.005883728690056645,0.0012195771196281211,15495.868164,247813.40625,0.0,1000000.0,1.647,2790.0,1296.0,1.203,0.424,1.153,1.638,2042.0,2012.0,0.02,0.003,0.03,3.0
97970.664063,15592.515463621961,0.005859,0.0060424,-5.968,-6.057600000000001,-44.37581056621778,-347.0749139784475,0.005889305852301262,0.001351545166855371,15592.515625,249632.890625,0.0,1000000.0,1.647,2816.0,1299.0,1.22,0.424,0.982,1.639,2051.0,2018.0,0.024,0.003,0.095,3.0
98656.492188,15701.668399827158,0.006256,0.006024000000000002,-6.036,-6.081600000000001,-44.40230073614711,-348.4500126867615,0.005902016376503239,0.0012061420693631401,15701.667969,251107.828125,0.0,1000000.0,1.648,2816.0,1298.0,1.203,0.424,0.71,1.639,2050.0,2016.0,0.023,0.003,0.144,3.0
99240.828125,15794.668352626943,0.006073,0.005956800000000002,-6.136,-6.070600000000001,-44.49973962251366,-347.8197591121176,0.005822704771332536,0.0012568115952287116,15794.668945,252600.296875,0.0,1000000.0,1.647,2816.0,1296.0,1.206,0.424,0.574,1.639,2064.0,2015.0,0.027,0.003,0.048,3.0
99931.375,15904.572301219852,0.005798,0.005975200000000002,-6.192,-6.096000000000001,-44.47295107138659,-349.2750719117499,0.005870824753668313,0.0011119495275035717,15904.572266,254491.015625,0.0,1000000.0,1.648,2789.0,1296.0,1.195,0.424,0.253,1.639,2052.0,2015.0,0.023,0.004,0.201,3.0
100530.96875,16000.000610379358,0.005798,0.0059996000000000025,-6.021,-6.113800000000001,-44.437554070939164,-350.2949367870828,0.005913737179838109,0.0010113914809807497,16000.0,256024.09375,0.0,1000000.0,1.647,2791.0,1297.0,1.202,0.424,0.592,1.638,2043.0,2011.0,0.024,0.003,0.057,3.0
101137.789063,16096.57906276188,0.005951,0.006030200000000003,-6.095,-6.115000000000002,-44.3933656727659,-350.3636917224985,0.005945114830265982,0.0010094165121254525,16096.579102,257575.75,0.0,1000000.0,1.648,2816.0,1297.0,1.204,0.424,0.505,1.638,2044.0,2011.0,0.026,0.003,0.111,3.0
101751.992188,16194.33252616812,0.006378,0.0060364000000000025,-6.125,-6.0878000000000005,-44.38443979132538,-348.8052465197426,0.005921545037452351,0.001171934012401492,16194.332031,259146.34375,0.0,1000000.0,1.647,2792.0,1297.0,1.193,0.424,1.059,1.639,2052.0,2007.0,0.024,0.004,0.054,3.0
102373.695313,16293.279651647548,0.006226,0.006073000000000002,-6.142,-6.102200000000001,-44.33193437754873,-349.630305744731,0.0059738085742970315,0.0010931331655636887,16293.279297,260736.203125,0.0,1000000.0,1.647,2800.0,1297.0,1.203,0.424,0.369,1.639,2064.0,2019.0,0.034,0.004,0.021,3.0
103003.046875,16393.444063682455,0.005829,0.006048600000000002,-6.056,-6.0962000000000005,-44.3669026974764,-349.2865310676525,0.005943167599813595,0.001124420224171526,16393.443359,262345.6875,0.0,1000000.0,1.647,2790.0,1296.0,1.202,0.424,0.531,1.638,2056.0,2020.0,0.019,0.003,0.16,3.0
103640.171875,16494.845656799876,0.005981,0.0059813999999999996,-6.093,-6.091200000000001,-44.46394307235966,-349.0000521700871,0.00587150587427497,0.0011412995787060101,16494.845703,263975.15625,0.0,1000000.0,1.648,2793.0,1298.0,1.202,0.424,0.79,1.638,2052.0,2014.0,0.024,0.003,0.019,3.0
104285.234375,16597.510542278094,0.005829,0.0059445999999999995,-6.065,-6.0926,-44.51754725702753,-349.08026626140537,0.005836964257315147,0.0011261071968624596,16597.509766,265625.0,0.0,1000000.0,1.647,2790.0,1298.0,1.198,0.424,0.186,1.638,2043.0,2017.0,0.019,0.003,0.024,3.0
104925.492188,16699.41073807025,0.006042,0.0060177999999999985,-6.1,-6.1146,-44.411245000379154,-350.3407734106932,0.005932486381354482,0.0010097139075221204,16699.410156,267295.59375,0.0,1000000.0,1.648,2792.0,1294.0,1.201,0.424,0.537,1.638,2049.0,2012.0,0.023,0.003,0.038,3.0
105547.585938,16798.420033449325,0.006042,0.006029999999999998,-6.149,-6.1004000000000005,-44.39365375719697,-349.5271733416074,0.005929547585428682,0.0010960681694752623,16798.419922,268987.3125,0.0,1000000.0,1.647,2816.0,1298.0,1.223,0.424,0.781,1.639,2048.0,2013.0,0.022,0.004,0.09,3.0
106177.085938,16898.608070125672,0.006195,0.0060725999999999974,-6.166,-6.0882,-44.33250649516441,-348.8281648315478,0.005957527366015633,0.00117657912746011,16898.607422,270270.28125,0.0,1000000.0,1.647,2792.0,1296.0,1.203,0.424,2.071,1.639,2051.0,2012.0,0.023,0.004,0.122,3.0
106814.15625,17000.00095937757,0.006042,0.006042199999999997,-6.022,-6.092,-44.37609806897795,-349.0458887936975,0.005932109240082225,0.001148155391805066,17000.0,272000.0,0.0,1000000.0,1.647,2789.0,1297.0,1.2,0.424,0.89,1.639,2050.0,2014.0,0.022,0.003,0.185,3.0
107458.90625,17102.61610893607,0.00528,0.006048399999999997,-6.004,-6.099400000000001,-44.36718990553257,-349.4698775620944,0.005946538677605172,0.0011053598127965841,17102.615234,273752.0,0.0,1000000.0,1.647,2788.0,1300.0,1.191,0.423,3.006,1.639,2048.0,2019.0,0.02,0.003,0.141,3.0
108111.492188,17206.478386761028,0.00589,0.006011799999999999,-6.119,-6.145400000000001,-44.41990951826004,-352.10548341969616,0.005954823842774924,0.0008257192268073139,17206.478516,275080.90625,0.0,1000000.0,1.647,2792.0,1298.0,1.204,0.424,0.117,1.638,2042.0,2014.0,0.021,0.003,0.043,3.0
